id,prediction
18214,11.9790239
18215,12.5267191
18216,9.9037502
18217,4.7479585
18218,9.8277137
18219,10.3735667
18220,8.2941283
18221,4.3536843
18222,8.0877588
18223,8.6410320
18224,7.0235648
18225,3.8591086
18226,6.3567565
18227,6.9181496
18228,5.8071230
18229,3.3056709
18230,6.1680595
18231,5.4218539
18232,9.9784839
18233,8.2628377
18234,9.2670878
18235,10.4027050
18236,9.8546389
18237,8.1632338
18238,8.9569170
18239,9.9499131
18240,9.2788719
18241,7.3024639
18242,8.2132901
18243,8.8604271
18244,8.0406027
18245,2.3301361
18246,6.3047686
18247,6.7267620
18248,5.7626657
18249,3.2108088
18250,6.6128362
18251,7.2326169
18252,6.1596955
18253,3.7248263
18254,7.3129469
18255,8.0686014
18256,7.3493900
18257,5.8754838
18258,9.2333080
18259,10.1333219
18260,9.8807023
18261,9.4838322
18262,13.6979661
18263,13.7840698
18264,12.8215265
18265,12.1892197
18266,18.8101568
18267,17.0855392
18268,14.6285870
18269,13.3034499
18270,20.2174263
18271,17.3591914
18272,14.9218540
18273,13.4215786
18274,20.2751075
18275,17.5073317
18276,15.2164156
18277,13.5787241
18278,19.5644863
18279,17.6484182
18280,15.7522171
18281,13.8660392
18282,18.8789233
18283,17.6924059
18284,15.4358893
18285,13.3369210
18286,17.1282001
18287,15.5395103
18288,13.8896305
18289,11.4047030
18290,13.6033755
18291,12.2219370
18292,10.8019733
18293,9.3924141
18294,9.9063322
18295,10.0127565
18296,9.6711012
18297,8.7025269
18298,8.8283324
18299,9.8973448
18300,9.8020142
18301,8.0990707
18302,9.1735342
18303,10.0826175
18304,9.2961244
18305,6.2993230
18306,8.9894474
18307,9.6667607
18308,7.8367828
18309,4.0291810
18310,8.0836269
18311,8.5616246
18312,6.3147312
18313,2.7797546
18314,6.9317776
18315,7.3556599
18316,5.6583454
18317,2.2873959
18318,6.3782740
18319,6.6825323
18320,5.1229762
18321,1.9779507
18322,5.7351328
18323,6.1773631
18324,4.8336722
18325,1.0315023
18326,6.0843791
18327,6.3403296
18328,4.5710016
18329,1.0436587
18330,6.2435417
18331,6.3492987
18332,4.6576122
18333,1.1878026
18334,6.7067247
18335,6.8843079
18336,5.0087950
18337,1.6400314
18338,7.1681012
18339,7.5084106
18340,5.3213589
18341,1.7873929
18342,7.3228165
18343,7.4160635
18344,5.3108427
18345,1.8424539
18346,7.2472250
18347,7.1966297
18348,5.0792839
18349,1.6090961
18350,7.0475049
18351,7.1646049
18352,5.4420814
18353,2.5853754
18354,7.9186464
18355,7.8549442
18356,6.3710433
18357,4.8035409
18358,10.0963623
18359,9.6567828
18360,8.6186086
18361,7.7827895
18362,13.9242080
18363,12.2883023
18364,10.5359869
18365,9.8286176
18366,16.0187564
18367,13.9316769
18368,12.1769036
18369,10.9701719
18370,16.5605344
18371,15.0136857
18372,13.0353268
18373,11.2408352
18374,16.3764911
18375,15.1000158
18376,13.3648385
18377,11.2995620
18378,16.0765436
18379,15.1717886
18380,13.4245997
18381,11.3826078
18382,15.6219920
18383,15.1707925
18384,13.6347824
18385,11.2110604
18386,15.4206607
18387,15.5116305
18388,14.1250724
18389,11.3562819
18390,16.0520116
18391,16.8388081
18392,15.2382756
18393,11.4147936
18394,17.4857069
18395,18.0838852
18396,15.3429028
18397,9.7344469
18398,17.5873541
18399,17.7886169
18400,13.5132848
18401,6.7901830
18402,15.2513878
18403,14.7413994
18404,10.4121871
18405,3.5410442
18406,12.0989571
18407,11.5513618
18408,7.4063105
18409,1.4232116
18410,9.8423061
18411,9.0680424
18412,5.8890829
18413,0.7758667
18414,8.0973338
18415,7.7772920
18416,5.0737034
18417,0.7426939
18418,6.7619560
18419,6.7534961
18420,4.5154763
18421,0.7209572
18422,5.6860428
18423,5.4661607
18424,3.2325279
18425,-0.1353258
18426,5.6766671
18427,5.5339998
18428,3.2232536
18429,-0.2941059
18430,5.7857574
18431,5.5446065
18432,3.2641503
18433,-0.3525929
18434,6.0750935
18435,5.8312259
18436,3.4992889
18437,-0.2845349
18438,6.3096869
18439,6.0333508
18440,3.7155050
18441,0.1413129
18442,6.5519226
18443,6.1134598
18444,3.9321405
18445,1.1011338
18446,8.8805353
18447,9.2138343
18448,7.1473212
18449,4.5718121
18450,11.4926420
18451,11.4728089
18452,9.3547148
18453,6.8075122
18454,16.0093656
18455,15.0527502
18456,12.3522058
18457,9.5656553
18458,19.9549765
18459,17.6270643
18460,13.9537017
18461,10.6015190
18462,21.1072799
18463,17.9718816
18464,9.2376180
18465,8.6313785
18466,13.1059445
18467,10.8858237
18468,9.3985658
18469,8.3047131
18470,11.4345754
18471,9.9927786
18472,8.6007074
18473,7.5852932
18474,9.5674172
18475,8.7431015
18476,8.1985818
18477,7.2163547
18478,9.0265216
18479,8.8442710
18480,8.1266554
18481,6.9486645
18482,9.1905771
18483,9.1573069
18484,8.6908990
18485,6.9128296
18486,9.6675416
18487,10.0680814
18488,9.1455281
18489,6.2329606
18490,10.2614652
18491,10.7382088
18492,8.7730874
18493,4.6011533
18494,10.4122352
18495,10.7197222
18496,8.0085650
18497,2.9797337
18498,9.9599450
18499,9.9988141
18500,6.6212398
18501,1.4887433
18502,8.9405929
18503,8.7485106
18504,5.9173922
18505,1.1247175
18506,8.6925962
18507,8.9066595
18508,6.1989499
18509,1.4998225
18510,8.6971233
18511,8.8726697
18512,5.8520182
18513,1.2310396
18514,7.8406264
18515,7.8281689
18516,5.0393569
18517,3.6508185
18518,11.5355420
18519,12.0332627
18520,10.1606958
18521,6.6424217
18522,11.7264953
18523,12.1390523
18524,10.0019284
18525,6.4701882
18526,11.6109532
18527,11.9963048
18528,10.1418771
18529,6.6216934
18530,11.0675819
18531,11.4536791
18532,9.7121863
18533,6.8987958
18534,10.1651196
18535,10.5936624
18536,8.8933212
18537,6.4833161
18538,9.0908907
18539,9.6725655
18540,8.3991775
18541,5.9515000
18542,9.0123712
18543,9.5443755
18544,8.2917415
18545,6.2271578
18546,10.2059583
18547,10.4068102
18548,8.8570512
18549,6.7601273
18550,12.6279002
18551,7.0021553
18552,7.1231139
18553,6.2665392
18554,9.5226091
18555,9.5560073
18556,8.4633418
18557,7.6665533
18558,12.8935871
18559,11.7799852
18560,10.5253967
18561,9.1577652
18562,14.3386047
18563,13.2849737
18564,11.6843853
18565,9.8524230
18566,14.4707846
18567,13.4331503
18568,11.9038926
18569,10.0717784
18570,14.1087622
18571,13.2833063
18572,11.2491188
18573,9.0970089
18574,12.6729173
18575,11.9882438
18576,10.4825331
18577,8.2734655
18578,11.5004705
18579,11.1570087
18580,9.9496738
18581,7.4387505
18582,11.1839885
18583,11.3601158
18584,9.6880230
18585,6.4432615
18586,11.3273265
18587,11.7627840
18588,9.4296143
18589,5.1562258
18590,11.5567353
18591,11.7502322
18592,8.5026059
18593,3.3976223
18594,10.4644959
18595,9.9882604
18596,6.6359504
18597,1.1254830
18598,8.5706399
18599,7.9285711
18600,4.8314982
18601,-0.0802935
18602,6.9733928
18603,6.9161336
18604,4.2171528
18605,-0.3616329
18606,6.3878461
18607,6.2615687
18608,3.7211745
18609,-0.3757721
18610,5.5629034
18611,5.6310011
18612,3.4225737
18613,-0.6946094
18614,6.0977528
18615,5.6177306
18616,3.0556914
18617,-1.0033022
18618,6.0743775
18619,5.6225821
18620,3.0821198
18621,-0.8339923
18622,6.1252083
18623,5.9697863
18624,3.4396356
18625,-0.6192516
18626,6.2710400
18627,6.1109893
18628,3.5909087
18629,-0.6069324
18630,6.3002329
18631,6.1434428
18632,3.5850417
18633,-0.6983378
18634,6.3674968
18635,6.2014924
18636,3.5871418
18637,-0.7198553
18638,6.5476262
18639,6.5575658
18640,4.3391990
18641,0.8741838
18642,7.5933277
18643,7.8703704
18644,6.1947814
18645,3.3902646
18646,10.2269110
18647,10.0940660
18648,8.4519103
18649,6.4228569
18650,13.1205005
18651,12.1310388
18652,10.0812167
18653,8.2340417
18654,13.8904316
18655,12.4475354
18656,10.5748344
18657,9.1383365
18658,13.1768766
18659,11.9434875
18660,10.7225613
18661,9.1803844
18662,12.3348485
18663,11.7094819
18664,10.7025454
18665,9.4895313
18666,11.8227219
18667,11.8400144
18668,10.9750286
18669,9.2665775
18670,11.6297858
18671,11.6897288
18672,10.7330635
18673,8.8846282
18674,11.1293346
18675,11.2292820
18676,10.3405022
18677,7.9373235
18678,10.6457213
18679,10.9919468
18680,9.4388871
18681,6.1825343
18682,10.3283267
18683,10.8667027
18684,8.7007836
18685,4.0427640
18686,9.9908101
18687,10.2040731
18688,7.3826597
18689,2.0377113
18690,9.0508821
18691,8.8029608
18692,5.4582566
18693,0.1384760
18694,7.1517982
18695,6.7251870
18696,4.0181430
18697,-0.6621689
18698,6.2150257
18699,6.2133674
18700,3.6175525
18701,-0.4784571
18702,5.8391330
18703,5.8199977
18704,3.7701811
18705,-0.0624819
18706,5.5622066
18707,5.7609333
18708,3.7868632
18709,-0.1753739
18710,7.7645726
18711,8.1666090
18712,5.7140830
18713,1.1600275
18714,8.1168832
18715,8.5481205
18716,5.8349952
18717,1.3050071
18718,8.2442236
18719,8.6579142
18720,6.0461304
18721,1.3831005
18722,8.1689639
18723,8.3924666
18724,5.7647489
18725,1.1253415
18726,7.6015322
18727,7.7996725
18728,5.2530779
18729,0.5327331
18730,7.1030937
18731,7.2305851
18732,4.3810696
18733,-0.0806273
18734,6.6373310
18735,6.6221874
18736,4.4618235
18737,0.8034287
18738,6.4568377
18739,6.7340631
18740,5.2982482
18741,2.8020652
18742,7.8520099
18743,8.0676833
18744,7.0436672
18745,5.6759485
18746,10.1712131
18747,9.7064807
18748,8.6676036
18749,7.7121842
18750,11.3456540
18751,10.5416538
18752,9.4956506
18753,8.7568247
18754,11.3728753
18755,10.6024383
18756,9.3715881
18757,8.5553687
18758,10.3997611
18759,9.5072596
18760,8.3534923
18761,7.5070548
18762,8.9884672
18763,8.1433903
18764,7.5938979
18765,6.9775156
18766,8.2117567
18767,8.0007509
18768,7.4545200
18769,6.7678836
18770,8.3519280
18771,8.5103490
18772,8.2606036
18773,6.6946896
18774,8.8905290
18775,9.3169539
18776,8.5507068
18777,5.9963131
18778,9.4398143
18779,10.1864921
18780,8.4930371
18781,4.3917872
18782,9.7533314
18783,9.9901683
18784,7.5514411
18785,2.2777238
18786,9.3713379
18787,9.0647661
18788,5.6639690
18789,0.3256981
18790,7.7688451
18791,7.4550252
18792,4.6489490
18793,-0.0559226
18794,7.3613567
18795,7.4386037
18796,4.7658667
18797,0.2088189
18798,7.4820581
18799,7.5826941
18800,4.9444106
18801,0.4969485
18802,6.9446696
18803,6.9945594
18804,4.4454555
18805,1.1003844
18806,9.8166927
18807,10.0964654
18808,6.8803752
18809,1.8628749
18810,8.9759418
18811,8.9499504
18812,5.7305004
18813,0.7983643
18814,7.8571710
18815,7.7399641
18816,4.8251040
18817,0.2547269
18818,7.0114742
18819,7.1291744
18820,4.5631896
18821,0.1294181
18822,6.6453825
18823,6.7788061
18824,4.5262231
18825,0.3523032
18826,6.7646806
18827,6.8055070
18828,4.4494069
18829,0.5071683
18830,6.8795056
18831,6.9070888
18832,4.6142397
18833,1.1903179
18834,7.1026421
18835,7.1639032
18836,5.1770798
18837,2.5213264
18838,8.4664272
18839,8.1894354
18840,6.3474603
18841,4.6012332
18842,10.5781484
18843,9.1500831
18844,7.2828898
18845,6.0772913
18846,11.2257720
18847,9.3114320
18848,7.1967668
18849,6.1631803
18850,10.1170194
18851,7.9468233
18852,6.0182211
18853,5.4735008
18854,8.1411722
18855,6.3057235
18856,5.1138831
18857,4.7670790
18858,6.7956016
18859,5.5432252
18860,4.9104802
18861,4.6375157
18862,6.8128267
18863,6.2258049
18864,5.8467260
18865,5.1848534
18866,8.1200833
18867,7.7516329
18868,7.2647075
18869,5.9154899
18870,9.4871248
18871,9.4934558
18872,8.1745387
18873,5.4403954
18874,9.5007854
18875,9.3308017
18876,7.3638626
18877,3.1305645
18878,8.2833372
18879,8.4358959
18880,5.5954724
18881,0.9250704
18882,7.9087928
18883,7.3691641
18884,4.4628486
18885,-0.2890236
18886,7.3249883
18887,7.0548992
18888,3.8046343
18889,-0.6776901
18890,6.8100576
18891,6.4076260
18892,3.7192703
18893,-0.8387560
18894,6.4812881
18895,6.2830500
18896,3.5121638
18897,-0.8674747
18898,5.8195502
18899,5.8458295
18900,3.3457638
18901,-0.6536233
18902,8.3814616
18903,8.2384131
18904,5.2920021
18905,0.5487151
18906,8.1231289
18907,8.0772166
18908,5.0376694
18909,0.2174608
18910,7.5429681
18911,7.5104607
18912,4.6222031
18913,-0.1275277
18914,7.0615215
18915,6.9569758
18916,3.9841793
18917,-0.5138891
18918,6.4200794
18919,6.4995778
18920,3.7460914
18921,-0.6739293
18922,6.0260679
18923,6.1229427
18924,3.5636607
18925,-0.5701165
18926,5.9919809
18927,6.1863611
18928,3.8321185
18929,0.7504459
18930,6.4300191
18931,6.8913681
18932,5.4006581
18933,3.0344659
18934,9.1999962
18935,8.6898769
18936,6.7559535
18937,4.9224447
18938,10.4364748
18939,9.2599948
18940,7.3067881
18941,5.8562360
18942,10.0022472
18943,8.6056516
18944,7.0591830
18945,6.0773616
18946,8.5623311
18947,7.4211372
18948,6.5453166
18949,5.9081576
18950,7.4522494
18951,6.4845601
18952,5.6394521
18953,5.2186581
18954,6.6844766
18955,6.1622066
18956,5.6358659
18957,5.1508597
18958,7.1572540
18959,7.1222084
18960,6.6777602
18961,5.8917259
18962,8.7919902
18963,9.0943358
18964,8.6215686
18965,6.5943223
18966,10.0977554
18967,10.5324838
18968,8.9211578
18969,5.7293802
18970,9.7867101
18971,9.7203638
18972,7.5637307
18973,3.1343732
18974,8.1512846
18975,8.0727315
18976,5.1908365
18977,0.5393176
18978,7.0391909
18979,6.3438534
18980,3.5037033
18981,-1.0938216
18982,6.1235445
18983,5.7206922
18984,2.6864250
18985,-1.6639652
18986,5.3326063
18987,4.9146748
18988,2.3518623
18989,-1.8637886
18990,4.8856623
18991,4.6172050
18992,2.2918632
18993,-1.7247387
18994,4.3358377
18995,4.4352219
18996,2.2981322
18997,-1.5940598
18998,6.9306083
18999,6.8116791
19000,4.0824518
19001,-0.4727764
19002,7.6027727
19003,7.6195607
19004,4.5467160
19005,-0.0677902
19006,7.9843623
19007,7.9090439
19008,4.8960439
19009,0.1165539
19010,8.1086796
19011,7.8027323
19012,4.6921466
19013,-0.3392586
19014,7.8885152
19015,7.6537218
19016,4.4772518
19017,-0.6857404
19018,7.5266111
19019,7.2391782
19020,4.0039914
19021,-1.1219421
19022,7.0627181
19023,6.5526074
19024,4.0538176
19025,-0.0497532
19026,7.1421779
19027,7.3654454
19028,5.1780056
19029,1.8492612
19030,8.4764729
19031,8.5186074
19032,6.6570024
19033,4.1234181
19034,9.8357343
19035,9.0310850
19036,7.4040494
19037,5.5574524
19038,9.4734208
19039,8.6016073
19040,7.4169594
19041,6.0813073
19042,8.8402375
19043,8.1002901
19044,7.1287365
19045,6.0887978
19046,8.1970091
19047,7.4993227
19048,6.7096528
19049,5.6436899
19050,7.2767488
19051,6.8245344
19052,6.1076251
19053,5.1480333
19054,6.8981400
19055,6.6695760
19056,5.9486337
19057,4.5937809
19058,6.9571669
19059,6.7563659
19060,5.9896398
19061,4.4257017
19062,7.2011777
19063,7.2045240
19064,6.1760473
19065,3.2798490
19066,7.2448585
19067,7.4694022
19068,5.5627087
19069,1.7847788
19070,7.7129939
19071,7.8165249
19072,5.4291376
19073,0.8561460
19074,8.0458398
19075,7.4740552
19076,4.5082195
19077,-0.1045822
19078,7.2825322
19079,6.9746390
19080,3.9058812
19081,-0.6134210
19082,6.8617594
19083,6.5611301
19084,3.7639673
19085,-0.6842894
19086,6.5051930
19087,6.0642564
19088,3.4231076
19089,-0.9324058
19090,5.6605662
19091,5.6549004
19092,3.1343359
19093,-0.3472746
19094,9.4784809
19095,9.5006718
19096,6.8102653
19097,1.8399816
19098,9.5902311
19099,9.9971112
19100,7.1750476
19101,1.9495351
19102,9.8880245
19103,10.4809609
19104,7.2860517
19105,2.0581320
19106,9.9215638
19107,10.1647110
19108,6.9529116
19109,1.6520098
19110,9.7376190
19111,10.0897341
19112,6.8327233
19113,1.3100258
19114,9.4684485
19115,9.8100531
19116,6.6640378
19117,0.9022421
19118,9.4602752
19119,9.7843549
19120,6.9841993
19121,1.8811075
19122,9.7325320
19123,10.4534650
19124,8.2528412
19125,3.6641342
19126,10.3426083
19127,11.0267259
19128,9.0909358
19129,5.5692734
19130,9.7858245
19131,10.2080226
19132,8.8931832
19133,6.6663067
19134,8.4789667
19135,9.1830877
19136,8.8500324
19137,7.5898851
19138,7.7350385
19139,8.7082656
19140,8.9099126
19141,8.2981220
19142,7.7763425
19143,8.9976474
19144,9.1934036
19145,8.6248770
19146,8.0115358
19147,9.1850529
19148,9.5895140
19149,8.4469742
19150,8.1213035
19151,9.4844545
19152,9.1000283
19153,7.7944471
19154,8.3732436
19155,9.6324509
19156,9.8481249
19157,8.0395319
19158,9.0599061
19159,10.8184118
19160,10.4803769
19161,7.7427748
19162,10.3204881
19163,12.0499101
19164,10.8828294
19165,7.1656403
19166,11.2390899
19167,11.9719178
19168,10.0012324
19169,5.8644119
19170,10.8202231
19171,11.5188795
19172,9.1105213
19173,4.6791326
19174,10.2465688
19175,10.6226064
19176,8.4156878
19177,4.0743099
19178,9.8288321
19179,10.5028203
19180,7.9761379
19181,3.5563564
19182,9.3559149
19183,9.8973243
19184,7.6545158
19185,3.3374010
19186,9.1051654
19187,9.9510469
19188,7.7030188
19189,3.3345301
19190,12.7514387
19191,14.3427389
19192,12.1628446
19193,7.3387132
19194,12.9151592
19195,14.3280290
19196,12.1917601
19197,7.2196249
19198,12.8146646
19199,14.3895336
19200,12.4260141
19201,7.4150245
19202,12.9244454
19203,14.6569905
19204,12.4919438
19205,7.5892365
19206,12.7511916
19207,14.4772148
19208,12.4228772
19209,7.2826514
19210,12.4969212
19211,14.0509935
19212,11.5408659
19213,5.9781874
19214,11.8235650
19215,13.1225299
19216,10.8545953
19217,5.7372701
19218,10.8130732
19219,12.3154578
19220,10.1998238
19221,5.8795301
19222,10.0338322
19223,11.0760168
19224,9.7317168
19225,6.7260905
19226,9.1405393
19227,9.9913535
19228,9.2193985
19229,7.1758089
19230,8.8014534
19231,9.2560152
19232,8.3748663
19233,7.3814492
19234,7.6974475
19235,7.9745092
19236,7.5299230
19237,7.0097907
19238,6.8010681
19239,6.8313027
19240,6.8259696
19241,6.4085063
19242,6.1877211
19243,6.5899380
19244,6.6787485
19245,6.1983547
19246,6.1379973
19247,7.0117748
19248,7.0964517
19249,6.0023091
19250,6.4325317
19251,7.3569960
19252,7.3636235
19253,6.1570402
19254,6.7759819
19255,7.9667589
19256,7.7075017
19257,5.6313713
19258,7.9171020
19259,9.3907129
19260,8.6720703
19261,5.9782180
19262,9.5816121
19263,10.8778756
19264,9.6211145
19265,6.1737557
19266,10.4955957
19267,11.3141658
19268,9.0070439
19269,5.2194322
19270,10.0662606
19271,10.1823376
19272,8.1246226
19273,4.2767907
19274,9.3928613
19275,9.7715446
19276,7.5510058
19277,3.2063884
19278,8.6325917
19279,8.9109985
19280,6.6184665
19281,2.1534856
19282,7.7011447
19283,8.1893602
19284,5.8772821
19285,1.5814719
19286,11.4948433
19287,12.2635611
19288,9.4340719
19289,4.3683319
19290,11.3152812
19291,12.0859374
19292,9.4223429
19293,4.2784562
19294,11.4429779
19295,12.3313508
19296,9.7071597
19297,4.5440478
19298,11.4483735
19299,12.6868083
19300,10.2921598
19301,5.0939921
19302,11.6614612
19303,13.0511259
19304,10.4181926
19305,5.3567418
19306,11.5053522
19307,12.8948808
19308,10.2985409
19309,4.9871217
19310,11.2013422
19311,12.6266936
19312,10.2986554
19313,5.4431390
19314,10.5223468
19315,12.1561809
19316,10.3106650
19317,6.2323133
19318,9.7751621
19319,11.3089092
19320,10.1939690
19321,7.1553422
19322,8.9070040
19323,9.8583525
19324,9.2810624
19325,7.5153541
19326,8.1116734
19327,8.5473169
19328,8.2101939
19329,7.3370215
19330,6.8956125
19331,6.8876679
19332,6.9688649
19333,6.7855692
19334,5.6381339
19335,5.8569694
19336,6.0125761
19337,6.2605542
19338,5.0129530
19339,5.6217685
19340,6.3539215
19341,6.1929503
19342,5.0966938
19343,6.3045455
19344,6.6237791
19345,5.9568582
19346,5.4465524
19347,6.6420449
19348,7.0314835
19349,5.6333923
19350,5.9341541
19351,7.4798902
19352,7.5918485
19353,5.5777099
19354,7.7930664
19355,9.6002572
19356,9.1321634
19357,6.2413818
19358,9.5486345
19359,11.0174251
19360,10.0131499
19361,6.3227784
19362,10.4371441
19363,11.2050333
19364,9.3008001
19365,5.3618591
19366,10.1284568
19367,10.8807272
19368,8.9634911
19369,4.7755034
19370,9.8434246
19371,10.6930692
19372,8.5341361
19373,4.2034599
19374,9.4339838
19375,10.3206761
19376,8.3634598
19377,3.8884745
19378,8.8459820
19379,9.9492870
19380,8.1824841
19381,3.6162788
19382,12.8242571
19383,14.4650060
19384,12.6286786
19385,7.9407831
19386,13.0096581
19387,14.8841796
19388,13.1234080
19389,8.4372624
19390,13.3081490
19391,15.2974847
19392,13.8706840
19393,9.0232448
19394,13.3377898
19395,15.3903784
19396,13.9340002
19397,9.3057909
19398,13.1678798
19399,15.3116788
19400,13.6541257
19401,8.9331719
19402,12.7545370
19403,14.8213412
19404,12.7826083
19405,7.7298440
19406,12.0880484
19407,13.9415044
19408,12.2048631
19409,7.6148519
19410,10.9705248
19411,12.7703026
19412,11.3611280
19413,7.1724821
19414,9.7515270
19415,11.5332379
19416,10.4832418
19417,7.7045072
19418,8.8801171
19419,10.2992971
19420,9.8776151
19421,8.2656540
19422,8.2637394
19423,9.3793484
19424,9.5277867
19425,8.2147273
19426,7.7314790
19427,8.5393350
19428,8.4195140
19429,7.5058687
19430,6.6451185
19431,7.1606558
19432,7.1643341
19433,6.8179931
19434,5.0993968
19435,5.9541287
19436,6.8728185
19437,6.2957694
19438,4.8514532
19439,6.1078932
19440,6.7740606
19441,6.2802089
19442,5.2174013
19443,6.5814227
19444,7.0947972
19445,5.7077857
19446,5.6425853
19447,7.6910145
19448,7.6748905
19449,5.1528878
19450,7.1085253
19451,9.1788900
19452,8.7153049
19453,5.1843471
19454,8.7778325
19455,10.5431254
19456,8.9510997
19457,4.6906455
19458,9.5600381
19459,10.8644012
19460,8.6433203
19461,3.9415632
19462,9.5035500
19463,10.2421959
19464,8.2392945
19465,4.0522481
19466,9.4199150
19467,10.4132083
19468,8.4768900
19469,4.1050370
19470,9.3270205
19471,10.4039141
19472,8.4071069
19473,4.0455040
19474,8.8107482
19475,10.0159401
19476,8.2087957
19477,2.3528057
19478,12.1121865
19479,14.0039798
19480,12.3842959
19481,7.7425916
19482,12.7598042
19483,14.8129934
19484,13.0674765
19485,8.5234485
19486,13.2042395
19487,15.2795837
19488,13.6168715
19489,9.0098756
19490,13.3233179
19491,15.2681519
19492,13.5947345
19493,8.8860312
19494,13.0420977
19495,15.0431495
19496,13.2404302
19497,8.3296693
19498,12.5884535
19499,14.2726273
19500,12.4572146
19501,7.3188787
19502,11.8170901
19503,13.1152141
19504,11.1863702
19505,6.3696701
19506,10.4585122
19507,11.8777831
19508,10.0612930
19509,5.8329202
19510,9.3439362
19511,10.5804424
19512,9.3518309
19513,6.1719332
19514,8.7014930
19515,9.8399624
19516,9.0594759
19517,6.9119800
19518,8.4077718
19519,9.0936324
19520,8.5197922
19521,7.2016764
19522,7.6016728
19523,7.8136628
19524,7.6052891
19525,6.7066955
19526,6.4398400
19527,6.7292702
19528,6.7042290
19529,6.2241728
19530,5.7825103
19531,6.4736343
19532,6.7758667
19533,5.9041762
19534,5.4905522
19535,6.3547137
19536,6.6066450
19537,5.5042050
19538,5.1212745
19539,6.3545465
19540,6.2935924
19541,4.7396684
19542,4.7465976
19543,6.6557395
19544,6.7521652
19545,4.3293918
19546,6.1353890
19547,8.2809021
19548,7.8697435
19549,4.0268158
19550,8.1303622
19551,9.9148843
19552,8.0139110
19553,3.6375918
19554,9.0257248
19555,9.7229718
19556,7.3595556
19557,2.4697741
19558,8.5440250
19559,9.1577211
19560,6.6351828
19561,2.0984964
19562,7.8725789
19563,8.5365674
19564,6.4511746
19565,1.9166024
19566,7.4068492
19567,8.0356502
19568,6.0671833
19569,2.0312856
19570,6.8491306
19571,7.9094550
19572,6.2526910
19573,3.1859371
19574,12.6366913
19575,14.2847538
19576,12.5339884
19577,7.6224733
19578,13.0556990
19579,14.7510948
19580,12.8995757
19581,8.2108626
19582,13.1997370
19583,14.9571438
19584,13.1439384
19585,8.3325958
19586,13.0272780
19587,14.5259618
19588,12.3695456
19589,7.5307781
19590,12.4141048
19591,13.7586285
19592,11.5859085
19593,6.6760034
19594,11.7983413
19595,13.0387293
19596,10.7022213
19597,5.6922498
19598,11.3123497
19599,12.2327941
19600,10.0353429
19601,5.0450212
19602,10.5067841
19603,11.6656139
19604,9.7414658
19605,5.1363884
19606,10.3961194
19607,11.4626763
19608,9.7250264
19609,6.1268928
19610,10.9568788
19611,11.0839227
19612,9.4632048
19613,6.6528500
19614,10.4888997
19615,9.5959757
19616,7.5365769
19617,5.5481455
19618,7.2298374
19619,5.3014594
19620,4.1786271
19621,3.8441373
19622,2.8312079
19623,1.7817411
19624,1.7086103
19625,2.3670434
19626,-0.0300442
19627,0.1213529
19628,1.3943288
19629,2.1483403
19630,-0.0166360
19631,0.8962971
19632,2.0797281
19633,2.8260708
19634,1.7019895
19635,2.9034101
19636,3.8915975
19637,3.6958956
19638,2.4545101
19639,4.2169572
19640,4.9177338
19641,3.8835790
19642,3.1864877
19643,4.6951939
19644,4.6248694
19645,2.1076449
19646,3.2424374
19647,4.1810082
19648,3.5777233
19649,0.3851430
19650,3.4066818
19651,4.6632165
19652,3.4434178
19653,-0.1588811
19654,4.7336550
19655,5.5800855
19656,3.8860250
19657,0.3097265
19658,5.4141930
19659,6.2642945
19660,4.3879691
19661,0.7058413
19662,5.6351499
19663,6.5927717
19664,5.0354997
19665,1.3513863
19666,5.9294881
19667,6.8710192
19668,5.3505298
19669,1.2047743
19670,10.3523178
19671,11.4089828
19672,9.2655427
19673,4.5004134
19674,10.7572936
19675,11.8880389
19676,9.7429424
19677,5.0581392
19678,11.2766745
19679,12.4851726
19680,10.3411507
19681,5.7607145
19682,11.5752717
19683,12.8511763
19684,11.0288767
19685,6.1359383
19686,11.9219599
19687,13.2620686
19688,11.1903860
19689,6.4352104
19690,11.9777251
19691,13.3835204
19692,11.2864352
19693,6.3057415
19694,12.0590171
19695,13.5023316
19696,11.6740713
19697,6.8238025
19698,12.0422293
19699,13.8717108
19700,12.2081767
19701,7.6039059
19702,12.1321902
19703,14.0316257
19704,12.5723649
19705,8.8871743
19706,11.8049573
19707,13.2718304
19708,12.2722905
19709,9.5869250
19710,11.0892763
19711,12.2465561
19712,11.8189459
19713,9.8467418
19714,10.3070447
19715,11.1080882
19716,10.8433081
19717,9.4217869
19718,9.6359895
19719,10.0688089
19720,10.1349812
19721,9.1909503
19722,8.5637580
19723,9.2702257
19724,9.7083976
19725,8.3268987
19726,7.8689727
19727,8.3105401
19728,8.1630114
19729,6.4019610
19730,4.7962857
19731,5.7003973
19732,5.4884222
19733,4.0022083
19734,2.2530074
19735,4.1591113
19736,4.5444243
19737,2.6175251
19738,3.0832995
19739,5.3939566
19740,5.2072028
19741,2.5035461
19742,4.8431175
19743,6.8230220
19744,6.2093501
19745,3.3446253
19746,6.2538753
19747,7.6977394
19748,7.3369962
19749,4.7360048
19750,7.3428144
19751,8.7697412
19752,7.7365194
19753,4.8141205
19754,6.8585059
19755,8.0432725
19756,7.1542792
19757,4.1777143
19758,5.9592771
19759,7.2979417
19760,6.4266400
19761,3.6773265
19762,5.2475844
